ITEM: TIMESTEP
0
9 59.5733 
10 111.282 
ITEM: TIMESTEP
5600
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 154.656 
2 146.799 
3 116.042 
4 90.0706 
5 103.741 
6 168.943 
7 83.2665 
8 106.009 
9 77.509 
10 78.939 
ITEM: TIMESTEP
5700
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 168.463 
2 159.233 
3 116.304 
4 88.085 
5 99.5304 
6 161.033 
7 89.2961 
8 93.0423 
9 86.6904 
10 53.1965 
ITEM: TIMESTEP
5800
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 168.888 
2 159.77 
3 117.754 
4 88.0701 
5 92.0388 
6 157.503 
7 96.1739 
8 85.3345 
9 90.8529 
10 38.3937 
ITEM: TIMESTEP
5900
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 152.704 
2 152.4 
3 110.606 
4 87.4262 
5 83.1128 
6 158.403 
7 98.8579 
8 78.1661 
9 89.4441 
10 30.1043 
ITEM: TIMESTEP
6000
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 134.8 
2 150.001 
3 100.407 
4 86.048 
5 77.6178 
6 159.818 
7 107.731 
8 69.4297 
9 89.3843 
10 24.8203 
ITEM: TIMESTEP
6100
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 117.99 
2 150.195 
3 89.6962 
4 89.8281 
5 75.2737 
6 162.08 
7 119.694 
8 61.6876 
9 90.8301 
10 20.0416 
